5361	138689	"There is one global cgroup mutex. We also require taking
task_lock() when dereferencing a task's cgroup subsys pointers.
See ""The task_lock() exception"", at the end of this comment.

A task must hold cgroup_mutex to modify cgroups.

Any task can increment and decrement the count field without lock.
So in general, code holding cgroup_mutex can't rely on the count
field not changing. However, if the count goes to zero, then only
attach_task() can increment it again. Because a count of zero
means that no tasks are currently attached, therefore there is no
way a task attached to that cgroup can fork (the other way to
increment the count). So code holding cgroup_mutex can safely
assume that if the count is zero, it will stay zero. Similarly, if
a task holds cgroup_mutex on a cgroup with zero count, it
knows that the cgroup won't be removed, as cgroup_rmdir()
needs that mutex.

The cgroup_common_file_write handler for operations that modify
the cgroup hierarchy holds cgroup_mutex across the entire operation,
single threading all such cgroup modifications across the system.

The fork and exit callbacks cgroup_fork() and cgroup_exit(), don't
(usually) take cgroup_mutex. These are the two most performance
critical pieces of code here. The exception occurs on cgroup_exit(),
when a task in a notify_on_release cgroup exits. Then cgroup_mutex
is taken, and if the cgroup count is zero, a usermode call made
to /sbin/cgroup_release_agent with the name of the cgroup (path
relative to the root of cgroup file system) as the argument.

A cgroup can only be deleted if both its 'count' of using tasks
is zero, and its list of 'children' cgroups is empty. Since all
tasks in the system use _some_ cgroup, and since there is always at
least one task in the system (init, pid == 1), therefore, top_cgroup
always has either children cgroups and/or using tasks. So we don't
need a special hack to ensure that top_cgroup cannot be deleted.

The task_lock() exception

The need for this exception arises from the action of
attach_task(), which overwrites one tasks cgroup pointer with
another. It does so using cgroup_mutexe, however there are
several performance critical places that need to reference
task->cgroup without the expense of grabbing a system global
mutex. Therefore except as noted below, when dereferencing or, as
in attach_task(), modifying a task'ss cgroup pointer we use
task_lock(), which acts on a spinlock (task->alloc_lock) already in
the task_struct routinely used for such matters.

P.S. One more locking exception. RCU is used to guard the
update of a tasks cgroup pointer by attach_task()"
5366	138760	cgroup_lock - lock out any changes to cgroup structures
5377	138935	"cgroup_unlock - release lock on cgroup changes

Undo the lock taken in a previous cgroup_lock() call."
5389	139230	"A couple of forward declarations required, due to cyclic reference loop:
cgroup_mkdir -> cgroup_create -> cgroup_populate_dir ->
cgroup_add_file -> cgroup_create_file -> cgroup_dir_inode_operations
-> cgroup_mkdir."
5418	140212	is dentry a directory ? if so, kfree() associated cgroup
5427	140608	"It's possible for external users to be holding css
reference counts on a cgroup; css_put() needs to
be able to access the cgroup after decrementing
the reference count in order to know if it needs to
queue the cgroup to be handled by the release
agent"
5455	141249	"This should never be called on a cgroup
directory with child cgroups"
5471	141561	NOTE : the dentry must have been dget()'ed
5491	142122	Check that any added subsystems are currently free
5498	142346	Subsystem isn't free
5506	142576	"Currently we don't handle adding/removing subsystems when
any child cgroups exist. This is theoretically supportable
but involves complex error handling, so it's being left until
later"
5510	142659	Process each subsystem
5515	142858	We're binding this subsystem to this hierarchy
5527	143250	We're removing this subsystem
5537	143617	Subsystem state should already exist
5540	143698	Subsystem state shouldn't exist
5573	144480	"Convert a hierarchy specifier into a bitmask of subsystems and
flags."
5591	145028	Specifying two release agents is forbidden
5614	145596	We can't have an empty hierarchy
5631	145974	See what subsystems are wanted
5636	146094	Don't allow flags to change at remount
5644	146255	(re)populate subsystem files
5684	147289	First check subsystems
5688	147373	Next check flags
5727	148188	"directories start off with i_nlink == 2 (for ""."" entry)"
5749	148683	First find the desired set of subsystems
5777	149289	Reusing an existing superblock
5782	149382	New superblock
5802	149902	"We're accessing css_set_count without locking
css_set_lock here, but that's OK - it can only be
increased by someone holding cgroup_lock, and
that's us. The worst that can happen is that we
have some link structures left over"
5817	150281	EBUSY should be the only error here
5827	150517	"Link the top cgroup in this hierarchy into all
the css_set objects"
5880	151838	Rebind all subsystems back to the default hierarchy
5882	151910	Shouldn't be able to fail ...
5888	152010	"Release all the links from css_sets to this hierarchy's
root cgroup"
5929	152898	"Called with cgroup_mutex held. Writes path of cgroup into buf.
Returns 0 on success, -errno on error."
5938	153084	"Inactive subsystems have no dentry for their root
cgroup"
5967	153613	"Return the first subsystem attached to a cgroup's hierarchy, and
its subsystem id."
5990	154199	"Attach task 'tsk' to cgroup 'cgrp'

Call holding cgroup_mutex. May take task_lock of
the task 'pid' during call."
6003	154561	Nothing to do if the task is already in that cgroup
6020	154880	"Locate or allocate a new css_set for this task,
based on its final set of cgroups"
6035	155182	Update the css_set linked lists if we're using them
6057	155648	"Attach task with pid 'pid' to cgroup 'cgrp'. Call with
cgroup_mutex, may take task_lock of task"
6092	156351	The various types of files and directories in a cgroup file system
6120	156904	nul-terminate
6122	156939	strip newline if necessary
6129	157102	Pass to subsystem
6149	157543	+1 for nul-terminator
6158	157751	nul-terminate
6181	158282	Strip trailing newline
6189	158562	"We never write anything other than '\0'
into the last char of release_agent_path,
so it always remains a NUL-terminated
string"
6327	161515	cgroup_rename - Only allow simple rename of directories in place.
6377	162740	"start off with i_nlink == 2 (for ""."" entry)"
6381	162872	"start with the directory inode held, so that we can
populate it without racing with another mkdir"
6389	163139	Extra count - pin the dentry in core
6400	163430	"cgroup_create_dir - create a directory for an object.
cgrp: the cgroup we create the directory for.
It must have a valid ->parent field
And we are going to fill its ->dentry field.
dentry: dentry of the new cgroup
mode: mode to set on new directory."
6461	164832	Count the number of tasks in a cgroup.
6483	165315	"Advance a list_head iterator. The iterator should be positioned at
the start of a css_set"
6491	165534	Advance to the next non-empty css_set
6511	166027	"The first time anyone tries to iterate across a cgroup,
we need to enable the list linking each css_set to its
tasks, and fix up all existing tasks."
6535	166647	If the iterator cg is NULL, we have no tasks
6539	166775	Advance iterator to find next entry
6543	166910	"We reached the end of this task list - move on to
the next cg_cgroup_link"
6569	167716	"Stuff for reading the 'tasks' file.

Reading this file can return large amounts of data if a cgroup has
*lots* of attached tasks. So it may need several calls to read(),
but we cannot guarantee that the information we produce is correct
unless we produce it entirely atomically.

Upon tasks file open(), a struct ctr_struct is allocated, that
will have a pointer to an array (also allocated here). The struct
ctr_struct * is stored in file->private_data. Its resources will
be freed by release() when the file is closed. The array is used
to sprintf the PIDs and then used by read()."
6581	168045	"Load into 'pidarray' up to 'npids' of the tasks using cgroup
'cgrp'. Return actual number of pids loaded. No need to
task_lock(p) when reading out p->cgroup, since we're in an RCU
read section, so the css_set can't go away, and is
immutable after creation."
6604	168612	"Build and fill cgroupstats so that taskstats can export it to user
space.

@stats: cgroupstats to fill information into
@dentry: A dentry entry belonging to the cgroup for which stats have
been requested."
6613	168845	Validate dentry by checking the superblock operations
6658	169784	"Convert array 'a' of 'npids' pid_t's to a string of newline separated
decimal pids in 'buf'. Don't write more than 'sz' chars, but return
count 'cnt' of how many chars would be written if buf were large enough."
6674	170203	"Handle an open on 'tasks' file. Prepare a buffer listing the
process id's of tasks currently attached to the cgroup being opened.

Does not require any specific cgroup mutexes, and does not take any."
